generation,maximum_fitness,mean_fitness,quality_diversity,coverage,function_calls,Algorithm,Benchmark,Run
10,0.244410567242297,0.106052430741753,5.83288369079644,36.6666666666667,369,GB-BI,1,17
11,0.244410567242297,0.111205037183755,6.22748208229027,37.3333333333333,410,GB-BI,1,17
12,0.244410567242297,0.113917788098035,6.493313921588,38,446,GB-BI,1,17
13,0.244410567242297,0.115839260278844,6.60283783589409,38,484,GB-BI,1,17
14,0.244410567242297,0.122244277458118,7.09016809257086,38.6666666666667,527,GB-BI,1,17
15,0.244410567242297,0.124191102541922,7.20308394743149,38.6666666666667,564,GB-BI,1,17
16,0.244410567242297,0.125554025677568,7.28213348929894,38.6666666666667,607,GB-BI,1,17
17,0.244410567242297,0.123754821800338,7.54904412982064,40.6666666666667,651,GB-BI,1,17
18,0.244410567242297,0.125310370524564,7.76924297252294,41.3333333333333,693,GB-BI,1,17
19,0.244410567242297,0.131087488808943,8.25851179496341,42,737,GB-BI,1,17
20,0.244410567242297,0.130433387149441,8.73903693901258,44.6666666666667,784,GB-BI,1,17
21,0.244410567242297,0.131144653010642,9.04898105773432,46,830,GB-BI,1,17
22,0.244410567242297,0.133008299370214,9.310580955915,46.6666666666667,878,GB-BI,1,17
23,0.244410567242297,0.135689063008366,9.49823441058559,46.6666666666667,926,GB-BI,1,17
24,0.244410567242297,0.137602758847819,9.63219311934732,46.6666666666667,966,GB-BI,1,17
25,0.244410567242297,0.138677183963853,9.70740287746968,46.6666666666667,1004,GB-BI,1,17
26,0.244410567242297,0.139903154686461,9.93312398273872,47.3333333333333,1048,GB-BI,1,17
27,0.244410567242297,0.140013764648008,9.9409772900086,47.3333333333333,1093,GB-BI,1,17
28,0.244410567242297,0.140554444799282,9.97936558074901,47.3333333333333,1133,GB-BI,1,17
29,0.244410567242297,0.140900760761229,10.4266562963309,49.3333333333333,1184,GB-BI,1,17
30,0.244410567242297,0.142259852053268,10.5272290519418,49.3333333333333,1227,GB-BI,1,17
31,0.244410567242297,0.14408533280257,10.6623146273902,49.3333333333333,1271,GB-BI,1,17
32,0.244410567242297,0.143751507586499,10.925114576574,50.6666666666667,1317,GB-BI,1,17
33,0.244410567242297,0.145841928110731,11.0839865364156,50.6666666666667,1368,GB-BI,1,17
34,0.244410567242297,0.145311740363877,11.1890040080185,51.3333333333333,1412,GB-BI,1,17
35,0.244410567242297,0.14718484810234,11.3332333038802,51.3333333333333,1458,GB-BI,1,17
36,0.244410567242297,0.146731277570715,11.4450396505158,52,1500,GB-BI,1,17
0,0.359993972944908,0.229733087315401,2.98653013510022,8.66666666666667,29,GB-BI,0,18
1,0.359993972944908,0.22010990481908,7.70384666866781,23.3333333333333,62,GB-BI,0,18
2,0.359993972944908,0.224772806640206,8.99091226560826,26.6666666666667,94,GB-BI,0,18
3,0.359993972944908,0.227401133532597,10.687853276032,31.3333333333333,135,GB-BI,0,18
4,0.359993972944908,0.227199245822071,11.8143607827477,34.6666666666667,178,GB-BI,0,18
5,0.359993972944908,0.223834254798173,12.7585525234959,38,224,GB-BI,0,18
6,0.359993972944908,0.220515732098618,13.4514596580157,40.6666666666667,265,GB-BI,0,18
7,0.359993972944908,0.223126143793814,14.2800732028041,42.6666666666667,312,GB-BI,0,18
8,0.359993972944908,0.228291352855087,15.752103347001,46,359,GB-BI,0,18
9,0.359993972944908,0.23226082076272,16.7227790949159,48,416,GB-BI,0,18
10,0.359993972944908,0.232116619805587,17.408746485419,50,466,GB-BI,0,18
11,0.359993972944908,0.230514891139506,17.749646617742,51.3333333333333,517,GB-BI,0,18
12,0.359993972944908,0.23476390576966,18.5463485558032,52.6666666666667,567,GB-BI,0,18
13,0.359993972944908,0.236976062561577,18.9580850049262,53.3333333333333,625,GB-BI,0,18
14,0.359993972944908,0.237638160314718,19.4863291458069,54.6666666666667,679,GB-BI,0,18
15,0.359993972944908,0.240033812910133,19.6827726586309,54.6666666666667,733,GB-BI,0,18
16,0.359993972944908,0.242469127387654,19.8824684457876,54.6666666666667,790,GB-BI,0,18
17,0.359993972944908,0.243326340574868,20.1960862677141,55.3333333333333,846,GB-BI,0,18
18,0.359993972944908,0.244361765378112,20.5263882917614,56,901,GB-BI,0,18
19,0.359993972944908,0.244987646170212,20.823949924468,56.6666666666667,955,GB-BI,0,18
20,0.359993972944908,0.246755310490114,20.9742013916597,56.6666666666667,1003,GB-BI,0,18
21,0.359993972944908,0.246367610240514,21.4339820909247,58,1062,GB-BI,0,18
22,0.359993972944908,0.248296453661536,21.6017914685536,58,1116,GB-BI,0,18
23,0.359993972944908,0.249227801009655,21.68281868784,58,1172,GB-BI,0,18
24,0.359993972944908,0.251910943900574,21.9162521193499,58,1220,GB-BI,0,18
25,0.359993972944908,0.252164627999656,21.9383226359701,58,1266,GB-BI,0,18
26,0.359993972944908,0.251098714881254,22.0966869095504,58.6666666666667,1325,GB-BI,0,18
27,0.359993972944908,0.251496571395387,22.1316982827941,58.6666666666667,1379,GB-BI,0,18
28,0.359993972944908,0.251752466766778,22.4059695422433,59.3333333333333,1431,GB-BI,0,18
29,0.359993972944908,0.252184867965703,22.948822984879,60.6666666666667,1489,GB-BI,0,18
30,0.359993972944908,0.252184867965703,22.948822984879,60.6666666666667,1500,GB-BI,0,18
0,0.146813372250642,0.071881298002557,0.718812980025567,6.66666666666667,22,GB-BI,1,19
1,0.168131147211644,0.06669772174434,1.73414076535285,17.3333333333333,48,GB-BI,1,19
2,0.176972720675132,0.067642578172555,2.09691992334921,20.6666666666667,75,GB-BI,1,19
3,0.176972720675132,0.072659935883,2.68841762767101,24.6666666666667,107,GB-BI,1,19
4,0.176972720675132,0.086520089049818,3.46080356199271,26.6666666666667,142,GB-BI,1,19
5,0.176972720675132,0.093784695385772,4.12652659697398,29.3333333333333,182,GB-BI,1,19
6,0.176972720675132,0.094253141310579,4.33564450028665,30.6666666666667,223,GB-BI,1,19
7,0.197014255614827,0.098465863288467,4.62789557455795,31.3333333333333,262,GB-BI,1,19
8,0.212751799065607,0.096659219721591,4.92962020580115,34,302,GB-BI,1,19
9,0.212751799065607,0.101374410311819,5.27146933621462,34.6666666666667,341,GB-BI,1,19
10,0.212751799065607,0.10018079759332,5.4097630700393,36,379,GB-BI,1,19
11,0.212751799065607,0.100209539539992,5.71194375377952,38,418,GB-BI,1,19
12,0.238357348434441,0.107109958348327,6.10526762585462,38,461,GB-BI,1,19
13,0.238357348434441,0.107848601546016,6.36306749121493,39.3333333333333,505,GB-BI,1,19
14,0.238357348434441,0.112570487732263,6.64165877620351,39.3333333333333,549,GB-BI,1,19
15,0.238357348434441,0.111568839640885,6.805699218094,40.6666666666667,592,GB-BI,1,19
16,0.238357348434441,0.109446075077151,7.00454880493767,42.6666666666667,635,GB-BI,1,19
17,0.238357348434441,0.10576296712214,7.08611879718341,44.6666666666667,676,GB-BI,1,19
18,0.238357348434441,0.105411846049748,7.16800553138283,45.3333333333333,715,GB-BI,1,19
19,0.238357348434441,0.104868095699989,7.23589860329928,46,762,GB-BI,1,19
20,0.238357348434441,0.106302619940653,7.33488077590507,46,804,GB-BI,1,19
21,0.238357348434441,0.105722672740643,7.400587091845,46.6666666666667,846,GB-BI,1,19
22,0.250698365133814,0.106452958841534,7.771065995432,48.6666666666667,889,GB-BI,1,19
23,0.250698365133814,0.106096595033847,7.85114803250465,49.3333333333333,935,GB-BI,1,19
24,0.250698365133814,0.105488646166227,8.12262575479947,51.3333333333333,984,GB-BI,1,19
25,0.250698365133814,0.106148928398936,8.27961641511704,52,1028,GB-BI,1,19
26,0.250698365133814,0.106568908141801,8.31237483506045,52,1067,GB-BI,1,19
27,0.250698365133814,0.106159812916367,8.49278503330936,53.3333333333333,1114,GB-BI,1,19
28,0.250698365133814,0.107041403237792,8.5633122590234,53.3333333333333,1164,GB-BI,1,19
29,0.250698365133814,0.108353707159827,8.77665027994599,54,1216,GB-BI,1,19
30,0.250698365133814,0.109651495959156,8.88177117269161,54,1264,GB-BI,1,19
31,0.250698365133814,0.110633815260454,8.96133903609678,54,1309,GB-BI,1,19
32,0.250698365133814,0.109735874638888,9.10807759502767,55.3333333333333,1353,GB-BI,1,19
33,0.250698365133814,0.109271042483359,9.17876756860215,56,1401,GB-BI,1,19
34,0.250698365133814,0.108722545066714,9.24141633067069,56.6666666666667,1442,GB-BI,1,19
35,0.250698365133814,0.109194991670437,9.28157429198716,56.6666666666667,1491,GB-BI,1,19
36,0.250698365133814,0.109338694036526,9.29378899310474,56.6666666666667,1500,GB-BI,1,19
